wealth_q,period,n,mean_nw,mean_inc,mean_STK,mean_BUS,mean_BND,mean_LIQ,mean_DBT,mean_HOUS,mean_reg,mean_stk_reg,mean_stk_direct,mean_stk_mf,nw_over_inc,stk_over_inc,bus_over_inc,sh_stk_fin,share_inc_le_0,share_inc_le_1k,p10_inc,p50_inc,mean_ig_stk,mean_ig_bus,mean_ig_bnd,mean_ig_liq,mean_ig_dbt,mean_IG,mean_IT,mean_NIG,nig_over_inc,nig_over_nw,ig_ex_stk_bus,nig_ex_stk_bus,nig_ex_stk_bus_over_inc,frac_ig_stk_bus,mean_hh_ratio,nw_consol_mean,eq_scale,bnd_scale,infl
Q3,2023_YoY,3113,389029.7878985281,83942.82898146665,21754.26231555136,9226.878495686424,13221.024948209257,71700.14196747493,152888.99978141527,381183.223405574,69583.70941288781,11624.094181493365,3442.4111392416903,6687.756994816306,4.634461247242694,0.25915569655574017,0.1099186030259188,0.2039294565986289,8.056152424302462e-4,0.004549589045995148,28525,74375,10877.13115777568,4613.439247843212,6610.512474104628,-2677.9498264557456,5710.296509836219,25133.429563103997,3135.205567725315,21998.22399537868,0.262061980306091,0.0565463742871961,9642.859157485102,6507.653589759786,0.07752483051526153,0.6163333327322399,1.1980420839754629,389029.7878985281,0.5,0.5,0.03734929601214087
Q5,2023_YoY,5015,2779128.260972301,145378.7280792427,450288.2884283508,441082.7386877866,158401.05774925373,312275.3589550481,247577.4422287426,1517486.7079192516,451878.42050990084,175392.46850636267,156921.29805201027,117974.52186997786,19.116471148773982,3.0973464576117955,3.0340252973417288,0.4889311022657409,0.0034009734745736675,0.005235739249259051,42100,111925,225144.1442141754,220541.3693438933,79200.52887462686,-11663.264818909634,9246.843175730013,522469.62078951596,5429.79314890017,517039.82764061575,3.556502622301035,0.18604388825858836,76784.10723144724,71354.31408254708,0.4908167448242733,0.8530362260768062,8.273887505710213,2779128.260972301,0.5,0.5,0.03734929601214087
Q3,1999-2023,3230,77385.02517170805,40296.96176976244,3873.731977554757,1729.2426286158138,3195.5593092262925,15418.746196179101,50969.40455781926,88150.94608389396,12776.388497493592,2161.9798950203,562.9829554453237,1148.7691270891335,1.92036872689929,0.09612962882133418,0.04291248155371809,0.1722574493434564,0.005903737082761587,0.008112420642699496,15050,37425,3277.1122497857027,1462.9102462235096,563.5843081084125,-9633.807614274298,31846.262431236304,27516.061621079632,25177.999053247284,2338.062567832347,0.05802081509744873,0.030213372195001136,22776.03912507042,-2401.959928176864,-0.05960647708133715,0.17226384216184318,0.3586368998212304,77385.02517170805,0.8459832194829177,0.17636484057148272,0.6248113492303049
Q5,1999-2023,3847,656937.6188632454,60893.036534183026,104683.2294469746,125111.30495289287,43397.196071048595,101641.75726550515,42599.26766932011,282973.03004315746,120809.72766235037,39835.65780085199,44160.624279736134,20686.947366386474,10.788386591535236,1.7191330143013879,2.0546077527708797,0.419198760318859,0.010622497171360863,0.011947647550949288,20625,52350,88560.25547342053,105842.06455775742,7653.739566319862,-63506.92349519942,26616.505908690804,165165.6420109892,38046.66031565314,127118.98169533606,2.087578300089803,0.1935023631548164,-29236.678020188756,-67283.3383358419,-1.1049430635319295,1.1770142849579062,3.0762177275243383,656937.6188632454,0.8459832194829177,0.17636484057148272,0.6248113492303049
Q3,2019-2023,2039,225549.41529232715,72039.86970867797,11911.031075879682,4866.24303628458,8465.620618540104,45581.86654921945,139819.71117386888,273885.00842011865,42813.219173962134,6377.794256294364,1639.1781079125344,3894.058711672784,3.1308970463776022,0.16533943112399704,0.06754930368368488,0.1805836667203835,0.005701879049624033,0.010958123520867504,23750,63625,3566.188960128051,1456.9638919371562,-1179.9703510043098,-6571.764422882555,20158.503217895992,17429.92129607433,10386.346339489504,7043.574956584828,0.097773288389725585,0.031228522350438742,12406.768444009127,2020.4221045196227,0.02804588782142455,0.28819136740431245,1.195164925082646,225549.41529232715,0.2994022043439822,-0.13938379761787575,0.14417497396220802
Q5,2019-2023,2840,2051559.1936684789,116694.3014302028,295827.41550123924,338271.42373133847,124767.96180431836,273257.30036895286,172291.6715125242,1132630.4330864442,364046.70209604,113427.54912937064,91614.1462843927,90785.72008747591,17.58062877556671,2.535063082563458,2.8987827133415367,0.42635479406481913,0.0031865465981306532,0.004909907467558174,37175,96050,88571.38030645416,101279.20993173998,-17390.632337327963,-39396.86416567704,24840.14725422347,157903.2409894126,16824.397870237543,141078.84311917506,1.2089608608999398,0.068766645171425,-31947.34924878154,-48771.747119019084,-0.41794454845929596,1.2023223149100761,2.2224109968120795,2051559.1936684789,0.2994022043439822,-0.13938379761787575,0.14417497396220802
Q3,2016-2019,2512,194379.8638962498,67736.91471760768,8418.56822424054,4109.949108177428,6109.173715268136,41565.208826524206,136068.30501544947,250378.69907223692,36374.29956040386,4784.105503305201,1054.100532560373,2580.3621883749665,2.869629724155746,0.12428331374904206,0.06067517431686446,0.1500824632912414,2.2429291710443126e-4,0.0023121767670254514,23950,61725,-2437.5795999286725,-1190.0275481514097,-164.11804943732673,-1813.6372174306396,5937.141880332508,331.7794653844599,2955.601403050898,-2623.8219376664383,-0.03873548047774305,-0.013498424605682936,3959.3866134645414,1003.7852104136432,0.014818879994732283,-10.93379044383135,-0.06262446760527772,194379.8638962498,-0.28954800091895344,-0.0268641975308642,0.043633540372670865
Q5,2016-2019,3253,1824605.7549994874,117304.15412954862,280542.24704959133,288842.8860760548,108094.84675664132,232997.193617665,178708.33911721912,1039689.6020756391,303678.61283917114,105087.88840635728,106191.12095603147,69263.2376872026,15.554485419028087,2.391579813446039,2.46234149352513,0.4512978976950916,0.0018874451727540437,0.0046996525389813104,37000,92975,-81230.44680652034,-83633.88024298269,-2903.881315338908,-10166.492454435398,7797.677529804137,-170137.0232894732,5118.395545093666,-175255.41883456687,-1.4940256816567459,-0.09605111589413796,-5272.696239970169,-10391.091785063836,-0.08858247060532996,-164864.32704950304,-2.329496589572515,1824605.7549994874,-0.28954800091895344,-0.0268641975308642,0.043633540372670865
