year,housing_status,n,mean_NIG,mean_inc,mean_nw,mean_LIQ,mean_resources,mean_coh,nig_over_nw,nig_over_inc,nig_over_resources,nig_over_coh,share_w_resources_le0,share_w_coh_le0,share_w_nw_le0
2023,owner_mortgage,5832,127160.18842505176,113216.94649374549,886152.3375093762,91802.35567287693,999369.2840031217,205019.30216662245,0.14349698470857591,1.1231550784853268,0.1272404410066445,0.6202352026430499,0.003501003018085377,7.440011176989078e-5,0.01303429437905626
2023,owner_free_clear,6781,213560.61076654767,96182.64753806144,1554256.964318676,226507.69230793422,1650439.6118567372,322690.33984599565,0.13740366983664384,2.220365276200547,0.1293961979779999,0.6618128415882227,3.4614460491206315e-4,4.8011580320287886e-4,3.4614460491206315e-4
2023,renter,3628,38269.6046294665,80654.09411357963,173090.52670535867,46422.865773805126,253744.62081893827,127076.95988738476,0.22109589333337976,0.47449053950781517,0.15081937306081503,0.3011529758296147,0.02850303498040306,0.0020965491448052542,0.14505803131295317
